6.276767242476840920e+02	4.582854445517207864e+02	3.282307339651148368e+02	-3.963243984478764803e-01	2.633582670463662456e+00	6.776006268787689857e-01
-8.015363326905765007e+02	-9.016415299755513502e+01	-6.384504289056108917e+01	-1.739460281601007630e+00	-9.265211070483372335e-01	1.266874748834127651e+00
-8.003263663949145439e+02	-1.167896762107307751e+02	-6.826921688399475840e+01	9.014232546991525208e-01	3.512113669602889149e-02	-3.690074114197230970e-02
6.437257504578086653e+00	2.739332946742579793e+02	2.702626847896550544e+02	-9.948218622561856295e-01	-1.950196082501303718e-01	8.544815171717473623e-01
-3.164993527278843999e+01	2.362942958361340402e+02	-3.194480839980492419e+02	-1.272057343533102403e+00	-3.819509487788975699e-01	-2.900738252086411340e+00
6.414503700702064179e+02	5.085961343916940791e+02	4.557854237321749480e+01	-1.373364910576949371e-01	-1.273576135186445635e+00	-8.239633321962311352e-02
-3.842104339770386332e+02	-6.951079082091528107e+02	-8.673239167337817435e+01	4.825799522702719502e-01	-3.670664686571507018e-01	7.639617238031172208e-01
-4.217565857210186095e+02	-6.921439542186540166e+02	-7.786360734244586013e+01	-4.776579076478836283e-01	-1.898469508550997276e+00	-1.331618862435526740e+00
-4.318169171514875870e+01	-4.751354605363832206e+02	2.435622942926895576e+02	1.199595014647507174e+00	1.274720132862334765e+00	1.387564803163170879e+00
4.929474440165869282e+02	6.244042500228515564e+02	-6.183651278990303268e+01	-3.088665978499598452e-01	-7.678827295177843570e-01	2.918598812502674056e-01
4.927600348237514254e+02	2.686169833619410383e+02	3.537874230369208703e+02	5.711818048171535961e-02	3.538625252017485456e-01	-8.499792801321603974e-01
2.351575402054760104e+02	-9.311025883934465242e+01	4.542345641492992740e+02	2.063487981303328833e-01	-1.290996259862421391e+00	-1.748838282767074251e-03
-8.473210641993992454e+01	-3.868048868155363493e+02	-7.130192014131323219e+01	-1.744122167908862819e-01	-1.252668322507176857e+00	-1.587818203274240711e-02
-7.314857634898685319e+02	3.236584199540666305e+02	7.371730175195943957e+01	-1.173429564334243391e+00	1.288048257353564541e+00	-9.167823562743647736e-01
2.499423478181936531e+01	2.349517245424922294e+02	3.233324792891091306e+02	-5.640643522996380971e-02	-8.086787733572604608e-01	1.801148684316401238e-01
-2.541038803250820024e+02	-7.437329422074859622e+02	-3.606003428666608102e+01	1.815966917065989783e-01	-4.629490363290968413e-01	-4.010800222839852602e-01
-8.211826783712887163e+02	6.930567362945903369e+02	2.603529232999941883e+02	3.526228763024306656e-01	-6.435032912268793259e-01	8.248395315058624222e-01
7.818450758611127185e+02	6.526151720187688170e+02	2.734450335897890909e+02	-2.617403523925210806e-01	1.452887937595473744e+00	-4.042152452405198826e-01
5.086575388815673193e+01	1.062703192395814540e+02	3.840588680210253756e+02	-3.765711616033776687e-01	-9.577594010723766704e-01	2.026845183830071895e-01
-5.039605576458705514e+02	6.201787453701933828e+02	-5.396293203331060084e+01	-8.600666181051104531e-03	5.781388658151971338e-01	-1.275176477893082971e+00
-4.180394322616007940e+01	-7.528687870321234641e+02	-3.887996075304485544e+02	-1.331351967408673370e-02	7.008594755855793723e-01	-1.073743867395144047e+00
-8.091146276319312847e+02	-9.092261406605095431e+01	-6.277510599636687516e+01	1.703815934985970282e+00	-8.044182055336011050e-01	-1.031091820239109502e+00
-5.352553315067591484e+02	6.068034648382815703e+02	-2.539539182064569900e+01	-3.321594000676701408e-01	-8.594048203659403196e-02	-4.729517323440100562e-01
-6.558626540079066558e+01	-9.041205408584136194e+02	3.962428228314612966e+02	1.056177783583155394e+00	5.256742497013139337e-01	-9.370611851724618413e-01
4.016370277326876703e+01	5.630192129005051527e+01	3.943642321147803500e+02	-7.073213853802089446e-01	-5.904394683325481230e-01	1.164578544043271213e+00
-7.521601492403328848e+02	-2.620345786348777324e+02	3.968269711252030163e+01	-1.301649588194479179e+00	-1.641889578374879921e+00	-8.610046698989779479e-01
-7.240184852984134523e+01	3.797113911162920203e+02	1.371970558746348843e+02	2.016430605356421824e-01	1.926154663249471932e+00	-3.171632473936948915e-01
9.238751942744301004e+02	8.221269416140258954e+02	2.185625143355353543e+02	-9.232444666691170809e-01	6.129625911667755389e-01	-1.282797087578954609e-01
-4.489420868698831555e+02	1.876585725645482796e+02	3.959721672101978811e+02	-2.604024823115984155e+00	-4.852593622819000307e-01	2.675836625287262294e-01
7.707853745338961744e+02	6.294436337184732793e+02	2.781948577788924695e+02	2.347722199884687555e+00	5.208998288919538533e-01	3.208757130331806873e-01
6.924252963505067271e+01	3.588237181859969382e+02	-1.382770377263742319e+02	1.491076073395489310e+00	2.873231618580806557e-01	-8.114000292619006904e-01
4.789872474426682913e+01	-1.065479501574443475e+03	-3.220631637737550932e+02	-1.825733469300842154e-02	1.101503391522807629e+00	-1.766163603069521304e-01
-5.908061005471844283e+02	-5.172887294027564167e+02	3.179617447393223983e+01	-1.317296586058015251e+00	2.573207936876416024e-01	1.349981980385536406e+00
